Date,Sample Name,Farm Name,Soil Name,Crop Name,pH,Conductivity,Nitrogen,Phosphorus,Potassium,Boron,Copper,Ferrous,Manganese,Organic Carbon,Sulphur,Zinc,LAI,TII,ARI,RBI,CRI,FAI,MRI,HCI,Bi-carbonate,Carbonate,C/N Ratio,Calcium Carbonate,Col410,Col435,Col460,Col485,Col510,Col535,Col560,Col585,Col610,Col645,Col680,Col705,Col730,Col760,Col810,Col860,Col900,Col940,S1,S2,S3,S4,Temp,Moist,EC,Ph,Nitro,Posh,Pota
2026-01-21T00:00:00.000Z,F1_S1_castor,F4,S1,Cumin,6.64224851,128.9367791,194.5673266,46.56859651,185.5192886,0.76,0.660674924,5.1397129,6.414114105,0.53,40.24111643,1.304134598,0.572078699,0.050909381,0.07650082,0.177710458,0.48606987,21.5143414,9.734823655,0.017571957,250,-0.282018784,27.19061951,0.200206006,1308.511336,293.613477,894.8057168,192.0405904,511.1745177,308.5459271,58.88549481,118.8574456,558.7928347,178.3834826,338.4048359,34.04114075,160.2322531,177.8806135,8438.531245,1543.076349,155.9888884,38.31140436,997.2414409,0,0,245.7630947,27.86115203,26.9557445,-1108.793338,7.698456362,129.706595,344.1142638,1305.49278
2026-01-21T00:00:00.000Z,F4_s2_cumin,F2,S5,Castor,7.063445912,2141.751835,194.5117312,45.48338989,207.3184166,0.76,0.674709697,5.312777637,6.355983885,0.53,39.95138584,1.326117686,0.838014788,0.046015293,0.089498427,0.402330835,0.409747718,15.9759388,8.49708856,0.016860634,250,0.615363332,27.40597082,0.210450995,1294.118179,355.9204109,686.4387614,124.2513081,578.4825055,309.0094673,84.89006538,86.57417851,469.9927092,136.4781813,297.243564,28.47532466,209.0213056,152.1710386,19100.50281,674.6683426,-157.5727547,33.02207807,384.805923,0,0,258.7062567,27.0427596,28.92655354,-1180.04255,7.571559176,272.2944055,224.9184361,467.1513308
2026-01-21T00:00:00.000Z,F4_s2_cumin,F3,S1,Cumin,7.493799158,3236.344564,195.2623,46.57741892,227.7498325,0.76,0.629007153,5.250451629,6.390923544,0.53,39.91145173,1.336245447,0.876609249,0.01872421,0.212738682,0.271338746,0.375673447,17.94140963,9.736324022,0.004144107,250,0.625599621,27.40876084,0.191897786,1281.156046,259.9677911,810.9594061,143.7721173,418.7500432,349.6873504,99.95166395,122.873327,530.1806317,220.8566457,321.4784895,37.56184781,175.4978755,145.7134658,30577.92717,935.3236389,442.9134091,44.86456468,2180.472646,0,0,270.199001,28.14433318,23.57344864,2300.351056,6.898107908,60.25248588,536.4909524,1196.715826
2026-01-21T00:00:00.000Z,F4_S1_Castor,F4,S6,Papaya,7.569102139,-3419.941703,194.2198535,43.64005606,243.7638957,0.76,0.671435139,4.978743169,6.413745382,0.53,35.95834434,1.325383734,0.915946577,0.024549604,0.319091705,0.38351531,0.384868337,28.82248373,6.015084111,0.021218126,250,0.534360476,27.51774985,0.20626753,1492.590936,328.2064895,895.5794374,173.4321861,309.8819765,494.0149697,76.69272668,104.0214443,587.2984493,163.5654445,449.2076839,35.09276185,182.084985,152.5949949,13587.01779,622.4161908,79.4206086,38.17503231,1476.581455,0,0,290.8462562,27.45566007,26.49359444,7581.893618,6.835855026,217.6514218,-249.9840486,56.29413468
2026-01-21T00:00:00.000Z,F1_S2_Papaya,F3,S5,Castor,7.670894039,-2865.820133,194.0529627,43.57971789,176.8657444,0.76,0.557185924,5.074774588,6.346613429,0.53,39.86557318,1.296342303,0.942702803,0.026765673,-0.020675801,0.141978845,0.576875246,5.200999351,14.08519491,0.006502441,250,0.206976774,27.44778677,0.197834791,1486.717122,357.1023958,1003.169915,178.713161,458.0942547,418.416063,73.0713609,111.047581,580.8923559,195.8931599,341.5496571,60.81747925,172.9514648,171.8685626,13183.09752,25.19068391,21.60138292,42.20026217,2117.700842,0,0,247.2587636,26.52154575,30.63954903,3496.198114,7.181839549,-57.83190533,-146.7372147,-148.8767026
2026-01-21T00:00:00.000Z,F1_S2_Brinjal,F1,S4,Guava,8.10794946,1830.438581,194.588992,44.84260562,218.9789781,0.76,0.628530344,5.422698174,6.427683558,0.53,37.77194208,1.337292228,0.879747297,0.011136692,0.098938728,0.210897887,0.555613749,16.65597061,11.14204094,0.004348021,250,0.402728479,27.26583152,0.204143361,1031.711242,203.9043632,862.4270676,202.2105405,484.2440887,456.9089415,79.78299214,83.39250646,437.6072161,154.0231374,315.6308491,54.14201526,171.6662771,170.7882347,15622.14197,972.2839925,153.6249382,36.4320425,890.9709432,0,0,252.1027017,27.23314663,24.24686641,13.40960912,7.002568434,224.4298127,273.480199,493.1909287
2026-01-21T00:00:00.000Z,F4_s7_Papaya,F1,S6,Castor,7.250583476,5043.922214,194.8799565,46.75057043,215.7723009,0.76,0.658515873,5.133343092,6.406450141,0.53,39.39002272,1.327495087,0.922045027,0.042713375,0.260131907,0.227378736,0.546162946,13.01524856,10.47290268,0.017563537,250,0.51672865,27.32563029,0.204379017,672.8024247,293.345859,1183.487139,89.9437207,564.8475813,313.2496953,90.75920774,84.50849253,369.994706,146.4554763,372.0354555,47.54080982,148.9038232,156.7788214,17151.0263,539.0541763,157.3083028,21.11125662,3001.251446,0,0,245.453509,27.40473764,28.71486389,7355.961657,6.771094053,289.9737044,436.6029903,103.694796
2026-01-21T00:00:00.000Z,F1_S1_Cumin,F6,S4,Castor,6.866648769,7222.66611,196.3376621,45.99536498,230.5492679,0.76,0.592956302,5.158670742,6.326992998,0.53,43.23794772,1.322249064,0.774460277,0.021173404,0.252509365,0.288329075,0.554038615,18.1515744,3.477825931,0.018334229,250,0.094211662,27.44393118,0.20628327,1287.748203,333.7395554,943.008171,162.0563058,460.749597,463.6599121,65.23526901,87.26696891,593.8820785,155.810363,356.6063839,47.08978787,205.3073607,205.4142347,10837.37234,432.149745,106.5394049,31.89111339,2195.547503,0,0,271.6373434,27.39417456,20.54648556,-546.6495863,7.444252904,226.1957573,-331.4141991,953.0203891
2026-01-21T00:00:00.000Z,F1_S2_Papaya,F2,S1,Guava,7.619495202,-3103.987204,195.7209142,44.4722874,211.4071288,0.76,0.590701895,5.066216436,6.396467858,0.53,41.50063631,1.344061951,0.960587827,0.022673564,0.10173933,0.363044346,0.468739237,20.83844068,10.42057386,0.019157019,250,0.28439282,27.35513538,0.200846055,1526.503522,305.5525925,756.6941822,182.3648135,444.3098603,399.675434,73.15744616,87.85940174,509.9014666,134.8601432,401.0472159,55.92974352,195.5151465,159.7807662,10292.17155,1263.52638,122.754531,77.22274555,1827.32366,0,0,295.754016,27.1125302,20.63733795,889.3253804,7.169991633,186.3540748,118.304527,395.5241586
2026-01-21T00:00:00.000Z,F4_S1_Brinjal,F3,S5,Brinjal,7.141170684,3823.580195,193.8430139,41.76943632,216.932629,0.76,0.653599649,5.018801706,6.358038985,0.53,39.41118327,1.3339502,0.83843257,0.056099669,0.02594401,0.541115902,0.340921126,13.22431403,10.19645895,0.02777496,250,0.481419144,27.35853616,0.201827615,1311.106795,281.5935226,978.995011,166.2669932,470.5135706,334.1322862,86.45433133,80.97787839,457.9996463,264.5996471,444.639917,22.68349184,199.6662098,179.1135933,11729.63537,352.174187,277.5525646,49.62627,2233.49484,0,0,253.2943394,26.04319114,26.10860521,1555.473539,6.69114005,165.2930372,146.976232,1060.099745
2026-01-21T00:00:00.000Z,F2_S5_Guava,F3,S3,Castor,7.609637712,3040.612309,195.0338708,43.63661027,227.0824453,0.76,0.614426072,5.026422866,6.294814203,0.53,42.10458008,1.335587363,0.961091084,0.022315953,0.195326625,0.081846614,0.288765138,16.87183205,3.280796922,0.015933902,250,0.55122373,27.33891569,0.19986501,1313.300706,259.8423176,527.5746041,171.212189,423.3571179,449.4112171,97.48058676,70.08028814,382.7835966,178.8562759,268.6023276,53.63909215,234.2796582,190.4704663,26322.72541,688.5284161,649.0528949,33.94922862,1609.554302,0,0,197.3498097,28.14222803,23.69210442,-405.3604855,7.182661689,-93.17851549,-279.6699198,791.4024177
2026-01-21T00:00:00.000Z,F3_S1_Castor,F3,S5,Guava,7.277639695,569.6439755,196.2282044,46.20363229,191.4655469,0.76,0.620187303,5.045519023,6.365207412,0.53,42.53028423,1.337083928,0.838346108,0.03695881,0.133800308,0.378281996,0.408704008,15.844842,9.896737923,0.015229281,250,0.595379204,27.30703875,0.200127578,1010.210326,362.9025573,876.7828958,139.1793218,433.4087381,464.0013722,92.42459288,70.62208407,482.228699,287.8373961,438.8320241,45.2762777,195.5582242,182.8969841,11639.14473,1093.660769,329.2689432,43.14997056,68.32849986,0,0,253.0673837,26.85190251,26.94775855,6111.96034,7.203481528,-62.44986584,185.9709994,366.2005264
2026-01-21T00:00:00.000Z,F2_F3_Fx_Cumin,F5,S1,Brinjal,7.234484499,2780.506603,194.7626298,51.63889325,227.3200256,0.76,0.629586458,5.279614869,6.334714759,0.53,41.36629779,1.319586659,0.670252937,0.011905767,0.231079052,0.027274839,0.37652704,12.32378523,14.9980489,0.014383879,250,0.920940863,27.43345202,0.2046224,1145.817479,469.3072695,802.6054062,188.7850208,381.3115071,352.6762978,87.96415497,86.46635446,397.7725268,164.2792291,382.6329906,38.33228026,196.9747975,162.0036633,18466.86565,-99.69215654,430.3669723,61.55676673,1964.117617,0,0,307.0063494,27.13219103,28.38472936,487.9731094,7.260435411,304.3341409,122.1885854,583.3286734
2026-01-21T00:00:00.000Z,F4_s2_papaya,F4,S6,Papaya,7.602609019,2985.080908,195.5778024,46.58968388,180.2646048,0.76,0.690740093,5.017718954,6.38382558,0.53,42.80179091,1.325164417,0.843800702,0.022822393,-0.05528021,0.180916441,0.417240916,8.12552672,2.305308531,0.026315369,250,1.033131932,27.53238243,0.198905358,1039.474663,321.5391198,903.2683629,158.4608117,495.4364538,394.4436058,97.50027119,98.97806676,514.7684017,230.3788221,429.0356895,45.23025484,202.5353004,197.678961,16974.42704,1208.700585,317.9655624,82.00921576,1785.332052,0,0,283.7499049,28.34476794,21.6626532,-2919.906608,7.182092893,148.7450281,-72.3244007,395.7977645
2026-01-21T00:00:00.000Z,F4_FX1_cumin,F5,S4,Guava,7.028032867,4105.637749,195.6468809,44.29674637,222.2244134,0.76,0.661606498,5.110850304,6.432188358,0.53,42.0853099,1.314634432,0.832826269,0.017881353,-0.001172463,0.148137965,0.48567231,27.39666698,14.5837429,0.025735386,250,0.671140047,27.40140789,0.205983735,1460.698172,310.8986839,930.4296177,149.6675789,501.6575132,366.2737267,103.9631587,66.79703919,447.5121146,197.7787217,513.638597,46.45956755,205.4291086,180.1896803,25279.01646,502.1759218,334.1233191,26.42032624,2099.49533,0,0,301.0870685,26.61224145,35.45701574,5578.850897,7.647373536,-37.46662536,-94.79613198,493.9840032
2026-01-21T00:00:00.000Z,F4_sx_Papaya,F6,S3,Brinjal,7.8234698,1804.736857,194.8010788,45.55035551,167.2743608,0.76,0.627327312,5.356636797,6.473377021,0.53,40.80768283,1.32655221,0.730501076,0.02219013,0.024675459,0.060492887,0.363412184,15.18471179,9.91771089,0.015190977,250,0.486712988,27.34996222,0.19928592,1329.734234,336.4544454,700.7556067,169.0556863,321.3079927,335.9540028,94.04386488,81.29396949,581.4016025,149.5268195,275.1857207,33.37220774,220.1797147,179.380593,9460.058728,793.2734822,-101.9160617,28.9456397,75.32846443,0,0,285.6867236,28.63250548,30.22832827,4570.970577,7.178348643,-0.462096077,201.6910447,262.250561
2026-01-21T00:00:00.000Z,F1_s4_guava,F4,S1,Cumin,7.339396358,2007.843078,196.0775827,47.9138605,204.7297072,0.76,0.625376617,4.869282561,6.309497091,0.53,42.35766768,1.317728875,0.928223416,0.016277132,0.144171774,0.181418248,0.464684332,18.17662832,9.283566608,0.007980065,250,0.636917298,27.41284917,0.205284954,1062.691651,339.009716,936.9861036,130.2127567,372.8077657,392.0805812,73.9289579,87.2148142,331.0291545,181.132953,351.1436084,46.59306146,195.0521342,164.5877969,26123.58939,1266.219189,193.0302169,45.97248246,2361.191743,0,0,291.4763949,26.63656208,25.40696138,1558.120177,6.625516607,-24.02890716,-99.44783828,1462.021154
2026-01-21T00:00:00.000Z,F1_S6_Brinjal,F4,S2,Castor,7.814788767,3279.587347,194.6513194,46.40906586,207.1408699,0.76,0.608177712,5.123100069,6.479947751,0.53,37.58247699,1.318225913,0.902465132,0.012216497,0.097148172,0.499124521,0.380799858,16.66098802,6.42701053,0.014696554,250,0.98491638,27.3758284,0.20847561,1519.154,355.6113394,985.490808,114.6298288,391.5178735,385.71882,69.52623096,71.80771269,519.7167168,154.8349082,305.6361098,46.87838455,189.4330506,164.0011984,32613.69404,908.3078497,-100.7887684,79.70589605,1631.788004,0,0,278.300426,26.64560235,19.33090307,3853.573863,7.946417766,255.1417245,156.1517675,950.0279681
2026-01-21T00:00:00.000Z,F1_Fx_Papaya,F1,S4,Papaya,7.16078901,1917.213276,194.9317078,46.06713806,237.9274011,0.76,0.61705711,5.142484638,6.346082327,0.53,38.63615098,1.336230894,0.765104245,0.026234034,0.013276716,0.214475761,0.486043477,12.35521663,7.975742405,0.01377826,250,0.555085595,27.40923114,0.20896068,1483.963684,319.7520499,815.2572557,181.1004972,385.8589335,422.9703195,85.4589181,93.11116912,476.8736437,156.5158503,452.452215,60.26281162,179.2042786,191.4095693,14200.01627,-83.5915596,355.8134275,15.13848221,1932.432518,0,0,271.8019362,26.39795261,26.56573032,6006.187724,7.789876354,172.0766724,-228.8751815,723.6871551
2026-01-21T00:00:00.000Z,F4_S3_Brinjal,F1,S6,Guava,6.894038464,-1097.032544,195.1750269,43.60875174,220.2572881,0.76,0.616188927,5.151291821,6.367526611,0.53,40.58470927,1.330335959,1.06583811,0.036293767,0.306321464,0.320393546,0.496568328,19.93518739,6.193333081,0.000896935,250,0.283130002,27.3714445,0.196545627,1296.709594,285.4557571,604.1766176,160.3460383,650.9934952,397.8531949,55.86032124,104.2459011,314.5642915,186.1822241,422.4860368,21.61153547,171.5237881,168.063919,11985.62613,829.3342031,76.50358331,33.30416789,2247.078148,0,0,273.8689058,26.60704133,24.63689948,-1513.658617,7.148970925,184.7916018,417.9751253,457.173648
2026-01-21T00:00:00.000Z,F4_F1_papaya,F5,S6,Brinjal,7.310068132,-1099.549955,196.1650412,41.24834028,234.3598969,0.76,0.612402155,4.966413916,6.415404177,0.53,39.45061409,1.323468646,1.021151208,0.03964097,0.252568038,0.298405639,0.450673751,9.843476514,10.40157932,0.009955439,250,-0.390684743,27.41517725,0.201671903,1186.96227,256.1442696,885.2307037,165.5481681,474.8731393,230.6164507,69.52156575,73.23000334,691.4240237,195.2306466,282.3711526,47.20993966,181.6507041,166.5497745,12302.37094,81.73784375,88.81750582,27.60581292,684.7613836,0,0,241.7273901,29.16941965,30.37350347,-325.1974644,7.291596177,-135.3975199,270.5431748,429.3599847
2026-01-21T00:00:00.000Z,F4_s5_papaya,F4,S7,Castor,7.540549945,-820.7498348,195.3830415,43.4708246,231.5410294,0.76,0.577281057,5.132139711,6.315262998,0.53,37.6103754,1.334254577,0.635804356,0.034395432,0.119779607,0.282534109,0.491865555,11.23780213,9.11530409,0.019777862,250,0.529047609,27.46242735,0.208877549,1246.90634,309.8513074,795.8915168,134.947014,464.0404131,343.1982207,97.5654355,90.76903873,695.2300091,165.1617301,419.4365718,42.81961762,156.8456463,170.5445333,4031.761625,518.5662061,300.0591191,80.86724338,994.0937889,0,0,263.1284751,27.63503741,18.64450246,4113.973647,7.026218377,-47.38987289,173.9240699,-350.7470364
2026-01-21T00:00:00.000Z,F2_S2_Guava,F4,S1,Papaya,7.726150445,-1528.541857,194.3057857,50.10070919,190.788731,0.76,0.662899464,5.115867163,6.464091715,0.53,40.41390608,1.324167156,0.722718648,0.030345624,0.123571606,0.437656665,0.413790046,11.81779414,7.839824386,0.01152477,250,0.471520974,27.29414795,0.20520319,1111.737606,355.9844475,1100.020974,132.8792886,411.8614654,288.1771696,92.35654814,88.90011247,497.2685184,167.1160563,375.4214603,58.49032767,190.328125,155.6968234,21194.90703,283.3516185,112.7305057,61.10756689,1084.982567,0,0,294.1015923,25.40877618,28.03378261,-2604.984336,7.295151779,158.6204926,-14.09969819,-545.1304281
2026-01-21T00:00:00.000Z,F1_S1_Cumin,F3,S5,Guava,7.365241178,2705.550178,194.2589449,41.08439629,234.0233356,0.76,0.648892754,5.085537072,6.396529175,0.53,35.0134654,1.329089725,1.051969909,0.018325249,0.157994439,0.383873489,0.464546658,15.97328187,10.9801245,0.008859106,250,0.297199631,27.25659568,0.205552692,1360.817478,326.2157983,744.4866797,157.3414623,351.9624508,333.2992207,71.00118162,88.76954267,757.2539631,156.9025652,433.6291613,48.06137967,195.9128485,156.8620507,13045.24761,1537.157475,363.9531226,86.08284566,1907.947244,0,0,301.3156407,27.81046034,23.44447953,7322.511756,7.085219729,58.14313954,65.37469709,110.6402194
2026-01-21T00:00:00.000Z,F4_sx_Papaya,F3,S3,Guava,7.162696762,2340.840435,195.1007775,43.72240312,192.9278339,0.76,0.615490494,5.127951218,6.40923643,0.53,37.96522879,1.334023207,0.963161791,0.040214052,0.109361416,0.228388856,0.411847761,20.46657397,6.879854443,0.00830468,250,0.371440253,27.40887194,0.206327185,1463.140266,244.8163555,772.5103952,147.2452677,408.4799864,335.9842264,76.95783185,103.3574033,470.9853351,184.4362237,389.4442878,42.87274343,200.7510858,170.2903394,19788.98636,359.3095401,-10.44279105,50.52291182,1195.246548,0,0,279.5457789,27.12953043,21.47340614,2450.210455,7.60416363,237.0838097,18.01425176,1033.842067
2026-01-21T00:00:00.000Z,F4_S2_Papaya,F3,S7,Papaya,6.904892439,681.2066956,195.417457,46.2268678,216.3259603,0.76,0.651049112,5.283105724,6.386947947,0.53,40.49702359,1.319681349,0.867718047,0.047299264,0.075763058,0.205004491,0.396039923,35.20905355,9.907523019,0.024058856,250,0.108420293,27.32962915,0.205399637,1964.036183,292.0025947,724.3920869,132.7129994,415.4562457,405.297038,87.81392542,85.30446353,638.6240057,163.6869518,412.8798086,42.99140704,193.9157659,180.7276614,8058.381592,713.3423607,-18.67320943,34.13185164,1543.43601,0,0,286.2332066,27.17874312,30.55848794,9567.474576,7.282384929,230.5068368,315.3035857,677.4635766
2026-01-21T00:00:00.000Z,F4_S3_Brinjal,F6,S4,Papaya,6.496466383,6402.126698,194.7753302,46.32464418,225.3106771,0.76,0.631845353,5.107829875,6.38925616,0.53,40.72273416,1.357986601,0.957811621,0.047466211,0.112990467,0.102830633,0.393766499,16.71271926,7.911767639,0.00766507,250,0.089492941,27.28512897,0.211277084,1350.150395,307.1891354,955.2605383,166.8061676,511.1007648,500.1479306,69.46778383,98.4000481,514.7919859,197.7108606,286.2839052,38.35160965,236.6303658,187.9108715,17089.83297,680.9989032,115.4768697,6.843283994,880.1739071,0,0,287.8510395,27.1756012,24.29609209,2852.786599,7.010593253,284.781985,-109.9319388,155.993389
2026-01-21T00:00:00.000Z,F4_F1_papaya,F1,S2,Cumin,6.866560758,570.8667851,194.2054462,45.32793627,178.4238285,0.76,0.623628572,5.219530312,6.355774839,0.53,41.80751009,1.308922704,0.826765667,0.021912909,0.208960783,0.486557687,0.416672368,20.46392283,9.579504025,0.005818431,250,0.635150228,27.34404874,0.205033358,991.965158,361.8612938,1026.850956,164.8894199,495.9209175,479.7470144,73.88341589,89.99420749,547.7384402,143.6179222,413.0403276,44.1889244,172.1975568,165.7957169,19908.06971,1195.821066,167.5187348,51.91815308,2061.477927,0,0,302.0880526,26.06728269,27.3091928,3092.646346,7.497333526,118.517773,11.46820857,-68.85219658
2026-01-21T00:00:00.000Z,F4_s2_papaya,F6,S1,Papaya,6.516604093,2034.101216,196.1188522,49.46581401,215.5879987,0.76,0.637172188,5.090532489,6.368541962,0.53,39.0386309,1.344384895,0.818958998,0.002575613,0.148302536,0.180574166,0.442672863,25.43992354,9.095034171,0.017168827,250,0.299927339,27.44823063,0.200307434,1402.267915,377.3398206,692.5362944,150.5344783,451.4278988,150.6830129,73.83892371,95.42590121,735.9438484,232.62643,334.1701133,44.12473786,172.8929727,215.3184899,19878.31622,595.200709,88.19933214,3.940005059,241.4921542,0,0,262.4512757,26.16105725,30.55560398,1004.272942,6.690866947,413.2648051,-323.3065648,-216.370327
2026-01-21T00:00:00.000Z,F1_S1_castor,F6,S2,Guava,7.499351028,1536.510981,194.355483,40.6979014,202.8748757,0.76,0.632197318,5.053404226,6.43483066,0.53,39.33873453,1.312081256,0.881080772,0.026468009,0.059386706,0.23847202,0.398653652,18.17372157,5.940290822,0.017047373,250,0.389985131,27.46512595,0.20459224,1359.095221,290.1846949,762.5893084,185.4577522,352.0470921,500.541666,62.8346117,95.64826626,582.8939884,144.2213106,437.3831045,28.13858278,199.5161423,171.8405826,10831.01755,281.1658256,73.67398046,91.36934509,1827.83561,0,0,281.999428,27.437432,29.06455064,-752.7302847,7.018715022,-142.870957,13.05977174,780.4611074
2026-01-21T00:00:00.000Z,F4_S4_Castor,F5,S1,Guava,7.088601025,-3148.715093,194.9826885,44.42663916,206.9648752,0.76,0.663043041,4.831414061,6.409658598,0.53,42.64526166,1.322691392,0.843205658,0.01589866,0.18873397,0.318186014,0.525417645,12.52593954,5.802170412,0.017912383,250,0.342154825,27.50416616,0.211043296,1134.33215,382.8112871,966.9133744,152.1480169,449.2182094,450.8476091,97.57659164,66.56252951,543.7531209,224.9202952,312.2684977,39.28439253,162.573441,177.6725342,26652.69718,803.0169334,-33.86550401,20.40624875,2146.49839,0,0,262.6147861,27.28679042,27.2881612,3561.748456,6.985822462,147.1879296,35.47312341,-208.9946024
2026-01-21T00:00:00.000Z,F1_S2_Papaya,F4,S2,Castor,7.628721716,587.4809141,195.6826757,43.00249935,198.238173,0.76,0.628181453,5.105359752,6.416570067,0.53,46.21405293,1.325502377,0.684982623,0.033220911,0.068006317,0.291087206,0.489977977,24.38816793,3.839540337,0.014478421,250,0.562439558,27.28193715,0.198586236,1252.761825,222.3461336,700.5520284,127.2397554,485.7073491,350.1838706,82.57550098,77.83065582,531.3664734,140.7707347,296.7421268,40.57505649,201.3792691,169.8787347,10741.57216,193.4151852,288.9546826,5.021062668,1499.32784,0,0,290.2960998,26.20683698,24.27539176,1283.831389,7.269384989,-11.6593734,-154.8908492,466.5650375
2026-01-21T00:00:00.000Z,F2_Fx_Papaya,F4,S3,Brinjal,7.416537351,-724.4803745,194.1323843,45.41921516,227.6163104,0.76,0.644380811,5.139112494,6.413245831,0.53,38.1550487,1.324964543,0.908896047,0.040333865,0.167185186,0.204343464,0.46099307,19.90372112,7.594493427,0.008032569,250,0.104546279,27.44710055,0.198749357,1435.026806,283.9533476,805.5787686,231.6298895,389.0893677,415.4919707,65.38702945,99.91415454,515.7796373,194.8748906,459.4242355,28.41547734,168.2789829,177.5509638,26358.8839,470.707101,77.59060156,46.82416259,1500.763152,0,0,320.6996725,28.20239375,27.44048162,-2027.52554,7.398068947,-49.0137958,22.88241447,143.9788984
2026-01-21T00:00:00.000Z,F4_S1_Papaya,F4,S7,Cumin,7.52215385,1841.202024,194.0457146,44.11020448,239.5943327,0.76,0.597469978,4.974176048,6.332482768,0.53,43.99155871,1.323801966,0.712946981,0.029327178,0.139238672,0.185403055,0.461856408,31.87795831,6.712956058,0.026015192,250,0.827609431,27.37309399,0.199875061,1597.266999,192.2014191,875.0586051,152.6610297,316.2226552,331.5188909,81.68826822,62.02824696,503.892551,95.35120975,398.6680247,49.01068068,211.5568156,154.1124989,19610.23862,594.052412,-200.1454141,39.20087176,2900.217385,0,0,245.1012028,28.36116385,25.38915058,941.9127594,6.955174846,-76.36700053,420.0686947,621.3235919
2026-01-21T00:00:00.000Z,F3_S1_Cumin,F5,S5,Guava,7.716902174,660.7488085,195.1559153,48.76029999,208.2606132,0.76,0.681045786,5.361038025,6.434174557,0.53,39.83592912,1.31088467,0.798787881,0.017711258,0.122171404,0.01982338,0.449481475,4.773647158,7.859319042,0.01562453,250,0.261067902,27.42790699,0.201915874,909.4469833,382.6041386,1132.282695,187.0513873,425.5435353,388.3512207,99.4515862,81.88609846,540.6607472,166.3226278,440.58329,29.60670094,187.9993096,135.6028737,9638.404459,356.0539019,-217.0232653,25.33842395,1951.081438,0,0,282.3130722,26.75723262,20.933401,3867.184965,7.310540955,54.64016647,-213.4985341,628.2849874
2026-01-21T00:00:00.000Z,F4_S1_Papaya,F4,S1,Castor,8.09421456,1147.150799,195.8787969,48.33789145,213.4633018,0.76,0.673489316,4.984626855,6.365738733,0.53,38.50684687,1.345675384,0.777336533,0.00929075,0.246423004,0.022971678,0.64115996,14.7148545,7.184822531,0.013148638,250,0.166197638,27.31809145,0.210392696,1104.468352,241.8273129,1032.526681,202.8840007,526.9757877,519.0773515,75.58752469,88.20437462,589.3125661,198.4426028,384.0887021,39.76225092,183.0361048,199.7036689,20969.66866,1010.125489,195.661289,34.71201889,1667.316711,0,0,281.3780206,27.88751508,28.74116615,4221.541919,6.806604892,-77.63161126,154.4122593,-168.558365
2026-01-21T00:00:00.000Z,F1_Fx_castor,F2,S6,Brinjal,7.454061158,2209.596797,195.0891532,48.26713112,206.0413632,0.76,0.608597954,5.02871988,6.398638323,0.53,40.09380728,1.328725071,0.766713315,-0.001930181,0.165368277,0.513746124,0.5934826,11.51759664,11.29155799,0.020076656,250,0.568560302,27.46027678,0.213068634,1731.650081,197.2296064,851.15783,206.7041297,484.845067,365.4682391,92.59344299,101.9432023,499.2459902,211.0794211,486.6160456,36.29749473,227.6088456,192.170751,9416.09812,628.6253164,192.4081178,58.18301067,290.4617218,0,0,269.9049089,29.17940319,31.13436538,9232.672269,6.727952321,27.62357313,-100.356247,285.834823
2026-01-21T00:00:00.000Z,F4_S3_Castor,F1,S4,Brinjal,7.553663878,2380.057944,194.6993651,46.67566387,222.4527988,0.76,0.64089891,5.178270096,6.414061391,0.53,40.30548348,1.325164377,0.780965927,0.032997282,0.174519083,0.18862216,0.523601039,10.15867398,1.351841805,0.013509854,250,0.590931591,27.35384423,0.210565994,1103.350464,212.1662147,765.3651225,120.1116871,370.953117,488.3396872,86.65936117,87.49249244,528.9759407,220.2708206,347.7636648,51.37945595,181.1513312,167.5251256,13024.33036,410.3479799,412.4279303,58.35274132,1999.767451,0,0,260.8576558,27.31171091,28.37678198,-1092.083803,7.101949072,5.947743393,200.2603799,-517.3756355
2026-01-21T00:00:00.000Z,F4_s4_cumin,F1,S6,Brinjal,6.302191024,4823.440106,196.5899775,44.98261648,208.5224652,0.76,0.614207431,4.786633371,6.406074706,0.53,42.68663786,1.324488104,0.801536294,0.036291358,0.14955003,0.351433502,0.47946573,26.04219621,4.067141673,0.013792585,250,0.066759827,27.30756712,0.206779021,1035.699871,264.6070158,1111.417228,140.9282484,388.4698049,367.5159472,82.0922995,83.17493158,551.4595162,167.8844264,417.8794255,50.2285876,189.7702815,174.1743677,34748.60518,-346.2397451,84.75125293,42.74077675,898.4674376,0,0,317.5278424,26.98753371,29.20925966,1319.368366,6.463797608,53.9911691,-42.97392135,725.1613386
2026-01-21T00:00:00.000Z,F1_Fx_Cumin,F1,S2,Castor,7.164369104,4041.227103,196.2329265,42.35123034,203.3982006,0.76,0.62861509,5.057835738,6.412880441,0.53,44.3968747,1.342113677,0.842701529,-0.02490222,0.130832738,0.256201628,0.593560807,25.25145538,9.693385483,0.009086317,250,0.310138155,27.26010105,0.208786668,931.6294339,281.3250329,955.4172812,123.2349446,581.5889123,424.084374,96.017129,78.81007711,496.0613401,174.4509098,353.1344227,40.92855611,161.7474669,148.0083128,9907.620117,-69.1752147,-32.15953533,77.49959111,199.6967316,0,0,246.881732,27.58786507,27.84714035,-543.1572406,7.909798608,8.415987813,279.4443661,-242.4107765
